ml_item_id,sku,produto_id,status,titulo,categoria,tipo_atual,prazo_atual,origem_comprovada,prazo_proposto,unidade,fonte,evidencia_em,pendencia,acao,doze_meses_sem_evidencia,observado_em
MLB4981311959,VTK017791,8cd9f449-5a4a-4e4b-9751-74f753be32a5,paused,Kit Fibra Óptica Universal Evus Ev-1 Com Power Meter,MLB271690,Garantia de fábrica,12 meses,,,,,,GARANTIA_CLASSIFICACAO_DURABILIDADE_PENDENTE,VALIDAR_EVIDENCIA,True,2026-09-06T03:16:09.514Z
MLB7322687094,VTK000706,1750dd3f-8b94-426f-a358-7e6c6788a976,paused,Cabo Rede Fortrek Fk500c Cat5e 305m Branco,MLB270088,Garantia de fábrica,12 meses,,,,,,GARANTIA_CLASSIFICACAO_DURABILIDADE_PENDENTE,VALIDAR_EVIDENCIA,True,2026-09-06T03:16:09.831Z
MLB7322680084,VTK001318,24b72799-ff7c-4d90-ae5f-3541084a7cc5,paused,Inversor 1500w Pico 3000w 24vdc/127v Hayonik Onda Modificada,MLB433449,Garantia de fábrica,12 meses,,,,,,GARANTIA_CLASSIFICACAO_DURABILIDADE_PENDENTE,VALIDAR_EVIDENCIA,True,2026-09-06T03:16:09.827Z
MLB7320341036,VTK000883,d1f551a7-0e54-4e03-b02e-b57c1ee541dd,paused,Caixa De Som Portátil Bluetooth 250w Cor Preto Aquário Hype 250 127/220v,MLB3378,Garantia de fábrica,12 meses,,,,,,GARANTIA_CLASSIFICACAO_DURABILIDADE_PENDENTE,VALIDAR_EVIDENCIA,True,2026-09-06T03:16:09.825Z
MLB7320340896,VTK006535,5e083203-a739-4a2e-81d0-cd959915b0c9,paused,Calculadora De Mesa Casio Ms-20yc Colors 12 Dígitos Rosa,MLB99957,Garantia de fábrica,12 meses,,,,,,GARANTIA_CLASSIFICACAO_DURABILIDADE_PENDENTE,VALIDAR_EVIDENCIA,True,2026-09-06T03:16:09.827Z
MLB7320340706,VTK000315,22681cfc-c5aa-4bde-bb37-1b3adb1e47e8,paused,Ventilador Osc Mesa Turbo 6p 50cm Bronze Premium Cor Da Estrutura Preto 50 Cm 60 Hz 220v Plástico 6,MLB1645,Garantia de fábrica,12 meses,,,,,,GARANTIA_CLASSIFICACAO_DURABILIDADE_PENDENTE,VALIDAR_EVIDENCIA,True,2026-09-06T03:16:09.994Z
MLB7320340348,VTK006540,7058ceb4-46c7-4b49-a239-b4765d0e086d,paused,Torradeira Arno Soleil Com 7 Níveis De Tostagem Spto Preto 127v,MLB31675,Garantia de fábrica,12 meses,,,,,,GARANTIA_CLASSIFICACAO_DURABILIDADE_PENDENTE,VALIDAR_EVIDENCIA,True,2026-09-06T03:16:09.993Z
MLB7320340116,VTK000344,5e00854e-185c-41b8-8a8c-6c9694f0252f,paused,Cadeira Gamer Ergonômica Fortrek Cruiser Preto Vermelho Com Rodas Couro Sintético,MLB447782,Garantia de fábrica,12 meses,,,,,,GARANTIA_CLASSIFICACAO_DURABILIDADE_PENDENTE,VALIDAR_EVIDENCIA,True,2026-09-06T03:16:09.995Z
MLB7317390010,VTK000328,4123f0f1-47f8-4336-b657-08d9058bfed9,paused,Ventilador De Mesa Oscilante Turbo 6 Pás 30cm Ventisol 30 Cm 60 Hz Preto Vermelho Plástico 6 220v,MLB1645,Garantia de fábrica,12 meses,,,,,,GARANTIA_CLASSIFICACAO_DURABILIDADE_PENDENTE,VALIDAR_EVIDENCIA,True,2026-09-06T03:16:09.996Z
MLB7317390008,VTK000326,3e7f098f-01fe-4e1f-a268-f252182436ec,paused,Ventilador De Mesa Ventisol Ventilador De Mesa Turbo 6 Turbo Com 6 Pás De Plástico Azul Estrutura Preto 50cm De Diâmetro 60 Hz 50 Cm 220v,MLB1645,Garantia de fábrica,12 meses,,,,,,GARANTIA_CLASSIFICACAO_DURABILIDADE_PENDENTE,VALIDAR_EVIDENCIA,True,2026-09-06T03:16:10.157Z
MLB7317387478,VTK000334,49a52d6d-d915-4c2a-ba70-c81f8a2ba292,paused,Ventilador Oscilante Mesa Turbo 6 Pás 50cm Bronze Premium Cor Da Estrutura Preto 135w Ventisol 50 Cm 60 Hz 127v Plástico,MLB1645,Garantia de fábrica,12 meses,,,,,,GARANTIA_CLASSIFICACAO_DURABILIDADE_PENDENTE,VALIDAR_EVIDENCIA,True,2026-09-06T03:16:10.155Z
MLB7317386734,VTK000139,3fe67c1c-d60a-4770-8348-b1c7ca8f6d91,paused,Violão Eletroacústico Giannini Sf-14 Ceq Cordas De Aço Preto Destro,MLB3016,Garantia de fábrica,12 meses,,,,,,GARANTIA_CLASSIFICACAO_DURABILIDADE_PENDENTE,VALIDAR_EVIDENCIA,True,2026-09-06T03:16:10.157Z
MLB7317385558,VTK018524,5b9c27d8-c667-43dc-89c7-9322067883df,paused,Roteador Wireless N150 Max Aquário Apr-2410 Preto,MLB5867,Garantia de fábrica,12 meses,,,,,,GARANTIA_CLASSIFICACAO_DURABILIDADE_PENDENTE,VALIDAR_EVIDENCIA,True,2026-09-06T03:16:10.159Z
MLB7317385230,VTK001361,9a6ce243-8e06-4974-8c32-b517681436ae,paused,Violao Strinberg Cd40c Cromo Wh Branco Brilhante Folk Cd40 Destro,MLB3016,Garantia de fábrica,12 meses,,,,,,GARANTIA_CLASSIFICACAO_DURABILIDADE_PENDENTE,VALIDAR_EVIDENCIA,True,2026-09-06T03:16:10.317Z
MLB7317385152,VTK004377,c839f9aa-deab-4c80-9b86-eec065272c9d,paused,Microfone Sennheiser E 935 Dinâmico Supercardioide Para Canto Vocal Preto,MLB4469,Garantia de fábrica,12 meses,,,,,,GARANTIA_CLASSIFICACAO_DURABILIDADE_PENDENTE,VALIDAR_EVIDENCIA,True,2026-09-06T03:16:10.319Z
MLB7317384130,VTK002541,7ec1f8ab-17ff-437c-a08d-6f29cd73bb21,paused,Violão Eletroacústica Giannini Performance Gsf-1d Ceq Para Destros Black Verniz Brilhante Destro Sabina Solida,MLB3016,Garantia de fábrica,12 meses,,,,,,GARANTIA_CLASSIFICACAO_DURABILIDADE_PENDENTE,VALIDAR_EVIDENCIA,True,2026-09-06T03:16:10.318Z
MLB7317383936,VTK006410,1051f6f0-9c2c-4f24-af49-3483fbee6c85,paused,"Espremedor De Frutas Suco Express 0,75l Vermelho Cp032 127v",MLB120446,Garantia de fábrica,12 meses,,,,,,GARANTIA_CLASSIFICACAO_DURABILIDADE_PENDENTE,VALIDAR_EVIDENCIA,True,2026-09-06T03:16:10.324Z
MLB7316881362,VTK000895,f44d79c1-2013-412a-81d9-c40d2db93b64,paused,Cadeira Gamer Thunderx3 Core Azul Ergonômica Com Apoio Lombar Regulável Couro Sintético,MLB447782,Garantia de fábrica,12 meses,,,,,,GARANTIA_CLASSIFICACAO_DURABILIDADE_PENDENTE,VALIDAR_EVIDENCIA,True,2026-09-06T03:16:10.483Z
MLB7316880512,VTK002631,501b21a4-35ec-4724-b279-b0e81db9edc3,paused,Multilaser Twist Pd589 Pendrive Preto 32gb Liso,MLB4980,Garantia de fábrica,12 meses,,,,,,GARANTIA_CLASSIFICACAO_DURABILIDADE_PENDENTE,VALIDAR_EVIDENCIA,True,2026-09-06T03:16:10.479Z
MLB7316880310,VTK005822,4fb9a905-77ed-41a5-9f3b-8a11585abf3f,paused,Fio Manga 4 X 24awg Sem Blindagem Bege Tiaflex - Rl / 100 Bege,MLB455454,Garantia de fábrica,12 meses,,,,,,GARANTIA_CLASSIFICACAO_DURABILIDADE_PENDENTE,VALIDAR_EVIDENCIA,True,2026-09-06T03:16:10.482Z
MLB7316880274,VTK000525,2fb42667-6c79-45cd-8692-bdad28cb123f,paused,Cadeira Gamer Thunderx3 Tgc12 Encosto Reclinável Rosa Altura Regulável Couro Sintético,MLB447782,Garantia de fábrica,12 meses,,,,,,GARANTIA_CLASSIFICACAO_DURABILIDADE_PENDENTE,VALIDAR_EVIDENCIA,True,2026-09-06T03:16:10.479Z
MLB7316880232,VTK003861,a4e503bd-3c2d-4a8a-b392-20dbd40e1e9c,paused,Headset Gamer Fortrek Ranger 40mm P3 Com Adaptador P2 Microfone Condesador Preto,MLB455414,Garantia de fábrica,12 meses,,,,,,GARANTIA_CLASSIFICACAO_DURABILIDADE_PENDENTE,VALIDAR_EVIDENCIA,True,2026-09-06T03:16:10.640Z
MLB7316880120,VTK000764,ab90703e-afec-4728-bc21-8bee4674979d,paused,Fone De Ouvido Sem Fio Tws Tat1209bk Bluetooth 18h Philips Resistente A Água Ipx4 Preto,MLB196208,Garantia de fábrica,12 meses,,,,,,GARANTIA_CLASSIFICACAO_DURABILIDADE_PENDENTE,VALIDAR_EVIDENCIA,True,2026-09-06T03:16:10.641Z
MLB7316880078,VTK005811,21f52c60-7125-4f0f-95cd-c51f99b5b573,paused,Mouse Gamer Fortrek Crusader 12800dpi Branco 83910,MLB1714,Garantia de fábrica,12 meses,,,,,,GARANTIA_CLASSIFICACAO_DURABILIDADE_PENDENTE,VALIDAR_EVIDENCIA,True,2026-09-06T03:16:10.644Z
MLB7316879806,VTK000165,9b21cd91-f3d4-45ec-8c6c-5fee6566b6a6,paused,Cadeira Gamer Reclinável Thunderx3 Tgc12 Preto Vermelho 150kg Couro Sintético,MLB447782,Garantia de fábrica,12 meses,,,,,,GARANTIA_CLASSIFICACAO_DURABILIDADE_PENDENTE,VALIDAR_EVIDENCIA,True,2026-09-06T03:16:10.641Z
MLB7316879712,VTK006522,2dfdc686-8ba4-46c6-a501-00f310bd55f4,paused,Ventilador Arno Coluna Essential 40cm 6 Pás 40 Cm Preto 127v Plástico,MLB1645,Garantia de fábrica,12 meses,,,,,,GARANTIA_CLASSIFICACAO_DURABILIDADE_PENDENTE,VALIDAR_EVIDENCIA,True,2026-09-06T03:16:10.883Z
MLB7316879608,VTK021889,aaef2474-f887-430b-9b81-552a73ee609d,paused,Ferro De Passar Roupas Elétrico Vapore Agratto Cor Branco E Azul 127v,MLB31689,Garantia de fábrica,12 meses,,,,,,GARANTIA_CLASSIFICACAO_DURABILIDADE_PENDENTE,VALIDAR_EVIDENCIA,True,2026-09-06T03:16:10.878Z
MLB7316879600,VTK004387,e4c9c312-d96c-45d0-951c-c598f83b39c1,paused,Kit 10 Fitas Isolantes 19mm X 20mm Antichamas Preto Tek Bond,MLB422401,Garantia de fábrica,12 meses,,,,,,GARANTIA_CLASSIFICACAO_DURABILIDADE_PENDENTE,VALIDAR_EVIDENCIA,True,2026-09-06T03:16:10.879Z
MLB7316879196,VTK004359,8b2990b1-2706-407f-b09e-fb399473b858,paused,Ventilador Oscilante De Mesa Turbo 30cm Ventisol 6 Pás 52w Preto E Bronze 30 Cm 60 Hz 220v Plástico,MLB1645,Garantia de fábrica,12 meses,,,,,,GARANTIA_CLASSIFICACAO_DURABILIDADE_PENDENTE,VALIDAR_EVIDENCIA,True,2026-09-06T03:16:10.886Z
MLB7316878842,VTK000641,5d5ce47a-a46c-4e7b-9568-6e406a79221a,paused,Cabo De Rede Cat6 Fortrek Fk510c 100% Cobre 305mt Variação Azul,MLB431815,Garantia de fábrica,12 meses,,,,,,GARANTIA_CLASSIFICACAO_DURABILIDADE_PENDENTE,VALIDAR_EVIDENCIA,True,2026-09-06T03:16:11.046Z
MLB7316878818,VTK000668,a82b44ba-9edf-4692-bb78-9278236d5c85,paused,Suporte Articulado Para Monitor Fortrek Fk425s 17-32 Polegadas Preto,MLB418047,Garantia de fábrica,12 meses,,,,,,GARANTIA_CLASSIFICACAO_DURABILIDADE_PENDENTE,VALIDAR_EVIDENCIA,True,2026-09-06T03:16:11.043Z
MLB7316878600,VTK000349,75822adf-d62e-4103-ad1c-23af7c68cd1c,paused,"Ventilador De Mesa Ventisol Ventilador De Mesa Turbo 6 8003 Turbo Com 6 Pás De Plástico Vermelho Estrutura Preto, 50cm De Diâmetro 60 Hz 50 Cm 220v",MLB1645,Garantia de fábrica,12 meses,,,,,,GARANTIA_CLASSIFICACAO_DURABILIDADE_PENDENTE,VALIDAR_EVIDENCIA,True,2026-09-06T03:16:11.038Z
MLB4988489695,VTK001459,9091f8fb-1f08-4df9-8529-b913966ab3d3,paused,Suporte Móvel Subwoofer Hh Tna-df1 Aço,MLB10233,Garantia de fábrica,12 meses,,,,,,GARANTIA_CLASSIFICACAO_DURABILIDADE_PENDENTE,VALIDAR_EVIDENCIA,True,2026-09-06T03:16:11.047Z
MLB4988488561,VTK000427,39b24530-7d83-416f-9dc6-ccf1a02c8d40,paused,Álcool Isopropílico Aerossol 227ml Implastec - Cx / 12,MLB270480,Garantia de fábrica,12 meses,,,,,,GARANTIA_CLASSIFICACAO_DURABILIDADE_PENDENTE,VALIDAR_EVIDENCIA,True,2026-09-06T03:16:11.211Z
MLB4988014439,VTK001382,d41725eb-a2a5-40cc-973f-ab426fc3d7d9,paused,Nescafé Dolce Gusto Arno Genio S Basic Branca Dgs1 Cor Branco 127v,MLB9188,Garantia de fábrica,12 meses,,,,,,GARANTIA_CLASSIFICACAO_DURABILIDADE_PENDENTE,VALIDAR_EVIDENCIA,True,2026-09-06T03:16:11.205Z
MLB4988011613,VTK017889,5eee7696-b9e4-451b-b23d-8ab664485a66,paused,"Espelho Retrovisor Com Monitor Orbe Om43gps-c 4,3 Polegadas",MLB116489,Garantia de fábrica,12 meses,,,,,,GARANTIA_CLASSIFICACAO_DURABILIDADE_PENDENTE,VALIDAR_EVIDENCIA,True,2026-09-06T03:16:11.206Z
MLB4987962289,VTK000933,37b81a79-99e6-4545-85ad-3efed7c253f3,paused,Climatizador Ar Frio Portátil Evaporativo 35 Litros Umidificador Ventisol Clin35pro-02 Cor Branco/cinza 220v,MLB72503,Garantia de fábrica,12 meses,,,,,,GARANTIA_CLASSIFICACAO_DURABILIDADE_PENDENTE,VALIDAR_EVIDENCIA,True,2026-09-06T03:16:11.205Z
MLB4987962261,VTK006482,dab33498-5d56-4374-98e4-d0f5a12ce165,paused,Cafeteira Filtro Arno Preferita Cfpf Inox 750ml Prata/preto 127v,MLB9188,Garantia de fábrica,12 meses,,,,,,GARANTIA_CLASSIFICACAO_DURABILIDADE_PENDENTE,VALIDAR_EVIDENCIA,True,2026-09-06T03:16:11.370Z
MLB4987960471,VTK000102,00a09bab-8391-4eb2-8c21-823941b633bd,paused,Fonte Aerocool 500w 80 Plus Bronze Kcas-500w En53367 Preto,MLB6777,Garantia de fábrica,12 meses,,,,,,GARANTIA_CLASSIFICACAO_DURABILIDADE_PENDENTE,VALIDAR_EVIDENCIA,True,2026-09-06T03:16:11.369Z
MLB4987959723,VTK000609,123e70d5-dd80-4743-9530-b97d2c88e505,paused,Cabo Hdmi Fortrek Fibra Óptica Capacidade De 4k A 60hz 20m,MLB431813,Garantia de fábrica,12 meses,,,,,,GARANTIA_CLASSIFICACAO_DURABILIDADE_PENDENTE,VALIDAR_EVIDENCIA,True,2026-09-06T03:16:11.370Z
MLB4986647501,VTK000652,755f3a5e-ec0b-4498-8dd6-75887e7ec9e3,paused,Calculadora Casio Gx-14b Solar E À Bateria Preta Preto,MLB99957,Garantia de fábrica,12 meses,,,,,,GARANTIA_CLASSIFICACAO_DURABILIDADE_PENDENTE,VALIDAR_EVIDENCIA,True,2026-09-06T03:16:11.373Z
MLB4986647317,VTK001827,3cd656c0-0188-4204-9bf2-765acfa0fc74,paused,Violão Eletroacústico Giannini Start Nf-14 Ceq Para Destros Preta Bordo Escurecido Verniz Brilhante Preto Destro,MLB3016,Garantia de fábrica,12 meses,,,,,,GARANTIA_CLASSIFICACAO_DURABILIDADE_PENDENTE,VALIDAR_EVIDENCIA,True,2026-09-06T03:16:11.530Z
MLB4986647209,VTK000852,91386672-dcb2-43b5-96cd-a93cca3760ca,paused,Cadeira Gamer Thunderx3 Core Smart Loft Cinza Escuro Tecido,MLB447782,Garantia de fábrica,12 meses,,,,,,GARANTIA_CLASSIFICACAO_DURABILIDADE_PENDENTE,VALIDAR_EVIDENCIA,True,2026-09-06T03:16:11.533Z
MLB4986647171,VTK017603,15125489-9a57-4faa-b61f-1a0d0be42688,paused,Ferro De Solda Profissional Hikari Sc-60 Potência De 50w - 127v,MLB48611,Garantia de fábrica,12 meses,,,,,,GARANTIA_CLASSIFICACAO_DURABILIDADE_PENDENTE,VALIDAR_EVIDENCIA,True,2026-09-06T03:16:11.529Z
MLB4986647159,VTK018584,9e289fe6-3c2f-4c6c-9700-c2e825741f6d,paused,Mouse Recarregável Sem Fio Lenovo Ws207 Branco,MLB1714,Garantia de fábrica,12 meses,GARANTIA_FORNECEDOR,9,meses,produto_fornecedor_ofertas:81155cc3-0eb7-42e7-9ef1-70543b58ccd8:descricao,2026-09-06T02:19:22.264+00:00,,CORRIGIR_APOS_AUTORIZACAO,False,2026-09-06T03:16:11.535Z
MLB7332776980,VTK018866,a153f631-21b1-4b34-8cd6-97c861505e72,paused,Antena Movel Aquario M 400c 5 8 De Onda Radio Vhf,MLB45256,Garantia de fábrica,12 meses,,,,,,GARANTIA_CLASSIFICACAO_DURABILIDADE_PENDENTE,VALIDAR_EVIDENCIA,True,2026-09-06T03:16:11.693Z
MLB7332774984,VTK018470,83ffb006-7c13-4c84-89bb-dc5e5aec1e9b,paused,Caixa Vazia 2 A.f. 15  Full Trap F. Courvin,MLB3904,Garantia de fábrica,12 meses,,,,,,GARANTIA_CLASSIFICACAO_DURABILIDADE_PENDENTE,VALIDAR_EVIDENCIA,True,2026-09-06T03:16:11.937Z
MLB7332763544,VTK018796,ce690196-141a-4bec-ae0a-8566f738fe50,paused,Calota Grid Aro 15p 379cp Prata Onix/prisma 2021 - Pc / 4,MLB22664,Garantia de fábrica,12 meses,,,,,,GARANTIA_CLASSIFICACAO_DURABILIDADE_PENDENTE,VALIDAR_EVIDENCIA,True,2026-09-06T03:16:11.699Z
MLB7332762982,VTK018649,08df3be3-519f-45c5-bab3-1dfd20a27fc9,paused,Calota Grid Aro 14a 461ar-grafite Modelo Etios 2014/2015 Ar,MLB22664,Garantia de fábrica,12 meses,,,,,,GARANTIA_CLASSIFICACAO_DURABILIDADE_PENDENTE,VALIDAR_EVIDENCIA,True,2026-09-06T03:16:11.699Z
MLB7332100144,VTK018242,c40adbdb-8165-4b3b-92f0-354ef1665fa9,paused,Calota Aro 15p 193cp-pta Mod Hb20 2020 - Pc / 4,MLB22664,Garantia de fábrica,12 meses,,,,,,GARANTIA_CLASSIFICACAO_DURABILIDADE_PENDENTE,VALIDAR_EVIDENCIA,True,2026-09-06T03:16:12.102Z
MLB7332100044,VTK018216,bdf6a199-3a7c-4799-b050-6f8305a403df,paused,Calota Aro Grid 381ca-pbp-u 14p Onix 20/24 - Pc / 4 Preto,MLB22664,Garantia de fábrica,12 meses,,,,,,GARANTIA_CLASSIFICACAO_DURABILIDADE_PENDENTE,VALIDAR_EVIDENCIA,True,2026-09-06T03:16:12.100Z
MLB7332098614,VTK018100,7e8a1843-15aa-40df-980e-251c81e205bf,paused,Calota Grid Aro 14p 025cb-pta Ford Modelo Fiesta Hatch,MLB22664,Garantia de fábrica,12 meses,,,,,,GARANTIA_CLASSIFICACAO_DURABILIDADE_PENDENTE,VALIDAR_EVIDENCIA,True,2026-09-06T03:16:12.098Z
MLB7332095554,VTK017570,d4502a54-13c9-46ce-8e55-1629be055604,paused,Bateria Selada De Chumbo Elgin Vrla 12v 9ah,MLB57843,Garantia de fábrica,12 meses,GARANTIA_FORNECEDOR,6,meses,produto_fornecedor_ofertas:cc0b5bd4-fccf-43d3-bc96-f874867985d2:descricao,2026-09-06T02:19:22.264+00:00,,CORRIGIR_APOS_AUTORIZACAO,False,2026-09-06T03:16:12.102Z
MLB7331728880,VTK017348,8eb2f478-69d6-48da-ad0d-8c3307f17e23,paused,Caixa De Atendimento Optico Evus Splitter 1x8 Apc,MLB271728,Garantia de fábrica,12 meses,,,,,,GARANTIA_CLASSIFICACAO_DURABILIDADE_PENDENTE,VALIDAR_EVIDENCIA,True,2026-09-06T03:16:12.260Z
MLB7331666460,VTK000427,39b24530-7d83-416f-9dc6-ccf1a02c8d40,paused,Álcool Isopropílico Aerossol 227ml Implastec - Cx / 12,MLB270480,Garantia de fábrica,12 meses,,,,,,GARANTIA_CLASSIFICACAO_DURABILIDADE_PENDENTE,VALIDAR_EVIDENCIA,True,2026-09-06T03:16:12.261Z
MLB7331075308,VTK001242,5e1c73d0-e2e9-4983-a494-8831a9a872f6,paused,Pedal Sustain Para Teclado Fc3a-y Yamaha Preto,MLB72816,Garantia de fábrica,12 meses,,,,,,GARANTIA_CLASSIFICACAO_DURABILIDADE_PENDENTE,VALIDAR_EVIDENCIA,True,2026-09-06T03:16:12.267Z
MLB7330546720,VTK000991,df1434a4-8de7-477d-ae87-fd7316763dda,paused,Luminaria Para Monitor Lightbar Lumik Fortrek Preto 127/220v 5v,MLB277379,Garantia de fábrica,12 meses,,,,,,GARANTIA_CLASSIFICACAO_DURABILIDADE_PENDENTE,VALIDAR_EVIDENCIA,True,2026-09-06T03:16:12.263Z
MLB7330546652,VTK000814,16add56a-8678-4a8a-8d9b-67778c9f7f62,paused,Cadeira Gamer Thunderx3 Eaze Loft Preta Com Apoio Lombar E Reclinável Preto Tecido Knit,MLB447782,Garantia de fábrica,12 meses,,,,,,GARANTIA_CLASSIFICACAO_DURABILIDADE_PENDENTE,VALIDAR_EVIDENCIA,True,2026-09-06T03:16:12.428Z
MLB7330546578,VTK000976,ab1a218f-de7e-4e70-9f6f-4665977bb0f1,paused,Gabinete Office Fortrek Compact S/fan Usb 3.0 - Go12 Preto,MLB1696,Garantia de fábrica,12 meses,,,,,,GARANTIA_CLASSIFICACAO_DURABILIDADE_PENDENTE,VALIDAR_EVIDENCIA,True,2026-09-06T03:16:12.425Z
MLB7330399918,VTK000863,ae3f7db1-c824-4fd1-b236-df57a8b68f03,paused,Cadeira Gamer Thunderx3 Core Smart Modern Preta Reclinável 150kg Preto Couro Sintético,MLB447782,Garantia de fábrica,12 meses,,,,,,GARANTIA_CLASSIFICACAO_DURABILIDADE_PENDENTE,VALIDAR_EVIDENCIA,True,2026-09-06T03:16:12.430Z
MLB7330399736,VTK000160,93f2c032-852e-4c7e-9051-12500b5e68cb,paused,Violão Eletroacústica Giannini Start Sf-14 Ceq Para Destros Natural Verniz Brilhante Destro,MLB3016,Garantia de fábrica,12 meses,,,,,,GARANTIA_CLASSIFICACAO_DURABILIDADE_PENDENTE,VALIDAR_EVIDENCIA,True,2026-09-06T03:16:12.428Z
MLB7330399396,VTK011958,d25d0691-4547-4f1e-8165-0bcc35c210e5,paused,Fritadeira Air Fryer Arno Easy Fry Turbo 6l Preta Afi6 Preto 127v,MLB456045,Garantia de fábrica,12 meses,,,,,,GARANTIA_CLASSIFICACAO_DURABILIDADE_PENDENTE,VALIDAR_EVIDENCIA,True,2026-09-06T03:16:12.603Z
MLB7330399238,VTK017714,cebcd52e-a040-4e2b-82c5-25c93dcd3d01,paused,Ponteira E Adaptador Minipa Mtl-1 Para Multímetro Banana 4mm 1000v,MLB30214,Garantia de fábrica,12 meses,GARANTIA_FORNECEDOR,3,meses,produto_fornecedor_ofertas:11bc86fa-56de-4642-835d-a3803c7f1d9d:descricao,2026-09-06T00:24:18.583+00:00,,CORRIGIR_APOS_AUTORIZACAO,False,2026-09-06T03:16:12.602Z
MLB7330399058,VTK000940,3f3d89e4-1f44-478c-9054-dae20ba2dc93,paused,Microfone Gamer Fortrek Usb Mic10 Branco 86961 Branco,MLB8279,Garantia de fábrica,12 meses,,,,,,GARANTIA_CLASSIFICACAO_DURABILIDADE_PENDENTE,VALIDAR_EVIDENCIA,True,2026-09-06T03:16:12.598Z
MLB7330399016,VTK001251,6efc9def-b486-43f6-b273-c375fb9ab7b4,paused,Caixa Acustica Frahm Passiva Hs-5 Outdoor 120w Rms 5 Pol Par Cor Branco,MLB11507,Garantia de fábrica,12 meses,,,,,,GARANTIA_CLASSIFICACAO_DURABILIDADE_PENDENTE,VALIDAR_EVIDENCIA,True,2026-09-06T03:16:12.601Z
MLB7330398912,VTK000760,a0f3ff88-cf19-4045-b0ac-32e8edd5f965,paused,Cadeira Gamer Thunderx3 Tgc12 Loft Apoio De Braço 2d 82874 Cor Preto Material Do Estofamento Tecido,MLB447782,Garantia de fábrica,12 meses,,,,,,GARANTIA_CLASSIFICACAO_DURABILIDADE_PENDENTE,VALIDAR_EVIDENCIA,True,2026-09-06T03:16:12.767Z
MLB7330397762,VTK006470,a1a1fb99-3049-422c-a552-1dccad425768,paused,Cafeteira Filtro Arno Perfectta Cfpi 12 Xícaras 110v N/a 110v Preto/inox 127v,MLB9188,Garantia de fábrica,12 meses,,,,,,GARANTIA_CLASSIFICACAO_DURABILIDADE_PENDENTE,VALIDAR_EVIDENCIA,True,2026-09-06T03:16:12.770Z
MLB7330397482,VTK001389,e2541492-8b14-4ecf-abbc-d7ba188b596a,paused,Guitarra Tagima Duo Smart-s Cor Smart-s Ca Material Do Diapasão Pau-rosa Orientação Da Mão Destro,MLB438516,Garantia de fábrica,12 meses,,,,,,GARANTIA_CLASSIFICACAO_DURABILIDADE_PENDENTE,VALIDAR_EVIDENCIA,True,2026-09-06T03:16:12.765Z
MLB7330397332,VTK000622,2bb9cded-a720-46b8-99b2-270a27427e0b,paused,Ventilador De Teto Ventisol Aires Inverter Bivolt Com Controle 14222 1.05 M 60 Hz Branco 127/220v Plástico 3,MLB1645,Garantia de fábrica,12 meses,,,,,,GARANTIA_CLASSIFICACAO_DURABILIDADE_PENDENTE,VALIDAR_EVIDENCIA,True,2026-09-06T03:16:12.768Z
MLB7330397272,VTK001362,9d6e530e-d538-4b94-b0f1-4d7d7e22e35e,paused,Violão Elétrico Tagima Kansas Eq Gran Reserva Dark Mahogany Open Pore Destro,MLB3016,Garantia de fábrica,12 meses,,,,,,GARANTIA_CLASSIFICACAO_DURABILIDADE_PENDENTE,VALIDAR_EVIDENCIA,True,2026-09-06T03:16:12.922Z
MLB7330396952,VTK001206,0ef5286f-66ce-4116-a845-5f3ef6513de5,paused,Microfone Gamer Streamplify Rgb Com Braço Flexível Preto Para Pc,MLB8279,Garantia de fábrica,12 meses,,,,,,GARANTIA_CLASSIFICACAO_DURABILIDADE_PENDENTE,VALIDAR_EVIDENCIA,True,2026-09-06T03:16:12.921Z
MLB7330396518,VTK001106,0c0f5555-0d97-4ee2-b6b8-e9da27a3d6e4,paused,Guitarra Canhoto Aria Stg-003/m Lh Black Captação Single Coil 6 Cordas Preta Preto,MLB438516,Garantia de fábrica,12 meses,,,,,,GARANTIA_CLASSIFICACAO_DURABILIDADE_PENDENTE,VALIDAR_EVIDENCIA,True,2026-09-06T03:16:12.924Z
MLB7330396490,VTK004438,5a7ecdf6-b2fa-490d-b7d1-4e5968c49a5c,paused,Patch Panel 24 Portas Cat.5e Nexans,MLB100698,Garantia de fábrica,12 meses,,,,,,GARANTIA_CLASSIFICACAO_DURABILIDADE_PENDENTE,VALIDAR_EVIDENCIA,True,2026-09-06T03:16:12.925Z
MLB7330396370,VTK000698,f98d6e92-43dd-498b-8483-5a18c1e0e962,paused,Guitarra Aria Pro Ii J-1 Black 6 Cordas Captador Confortável Preto,MLB438516,Garantia de fábrica,12 meses,,,,,,GARANTIA_CLASSIFICACAO_DURABILIDADE_PENDENTE,VALIDAR_EVIDENCIA,True,2026-09-06T03:16:13.080Z
MLB7330396220,VTK000983,c63e2a48-a4d7-452d-b209-f9a25e9d16d5,paused,Microfone Headset Me 3 Sennheiser Preto,MLB4469,Garantia de fábrica,12 meses,,,,,,GARANTIA_CLASSIFICACAO_DURABILIDADE_PENDENTE,VALIDAR_EVIDENCIA,True,2026-09-06T03:16:13.082Z
